"OID","Adult_ID","Parent_ID"
"fcd428ee035f7615cf67","7f22aae0",NA
"49442494e16557edba51","5a903aae",NA
"da45d7b9f651da3f4672","8d91715e",NA
"417f5f30416c2252e0bb","71470b47",NA
"db784ba0beaa9414f43a","f9a28ba4",NA
"f7de9482553a7d858fcf","a3f102f6",NA
"ec67b86eac8ef982337d","61e23bbb",NA
"f4658ca99decd898dadd","13966673",NA
"ac3b0705893694c76aa5","695c29f8",NA
"6d500efef9046b3850df","4d0ce53c",NA
"16a542f1f33d6486adb7","b950aba9",NA
"9d6e5e637b206b5a6f57","52339f9c",NA
"255c257908d0e60d95ea","1bea6e1c",NA
"31a89a9791f3d33dbb87","a940ff42",NA
"cda9e146dc05c54e0edd","2657771b",NA
"8145ba11bd09bf39d5cf","7419c1df",NA
"7ae523f91178ba7e6ae9","b8d8631b",NA
"9149e6cf44f0b0b6de47","f40e83a7",NA
"14c76db96e8a62a2dbc7","21dcff1e",NA
"dc1d6515ab131bd35238","558ee1e3",NA
"7fdfb6b7b503fcf36604","bcd41717",NA
"77c99080b5228c392393","c29abded","68eedbab"
"021beeb60a72708135d3","a9794c06","978d0e68"
"e893ae60ae796266fed6","e3a51129",NA
"93c0e4de21741b363874","8147c4d7",NA
"95b228bb1fd515b16433","33e503e0",NA
"ca0f8a64c279bd8e6c25","75a6851b",NA
"43d5abe705055966ac17","358b6695",NA
"f62f2b87c143f2090a20","ca24bdb7",NA
"3ab210d19dc10535a82c","0ef94c50",NA
"39cdf6d695b84d1147fb","10119bff",NA
"67e9f6d8dc3edfbd2b84","b4f8b47d",NA
"123ce170be24d60aaf6b","01a6de72",NA
"325721393cbba29cadbf","c9e71ac0",NA
"4b86e2bfb8829abae890","a142e3f3",NA
"330461b7b043ff463306","10904696",NA
"55f213a25af3113a2d41","7deb8b4c",NA
"58861cf5c9a916ad9294","868d297f",NA
"32608a49571b6b7efd7b","f282b8fb",NA
"7a0d8d737ce7e7899dd9","5bb61f36",NA
"cb4beda0c27342b9ae68","0493f02c",NA
"fd47c73a2b985a47fd3d","bdbd3752",NA
"7fe601c2be08db30e249","f1be6c55",NA
"b72d525897ac5d8f3549","8f31a099",NA
"e691543ee1ea5778f3e3","f821e9c5","41925afe"
"5172832a43560c2a9756","111051a8",NA
"e0e39b9f89b285bd843b","12b160da",NA
"b5d3798409d702e2d42c","2b9a8a87",NA
"dd0254fd8afce98e32da","0476ba6d",NA
"cbc25a68a4414e0bd06d","930d0ff4",NA
"543c9885bb37922f1b64","2abda4ea",NA
"71bfa84556b11068af5c","a44ba6af","7fc16224"
"bcc0674222ab3b3baff6","40cf9255",NA
"e9a8e6509b4db9b071ad","c771d2ab",NA
"233fb3de88962fdcebc5","77f9e164",NA
"f1bb30436e5ed5c9d8c9","20839aac",NA
"89a5d13cb127ebc822ca","974e9880","4a177ea6"
"798e9d5ece7fcd6f521b","6e464723",NA
"e111f55787a203d0d376","8fbd79dc",NA
"02f2e3530db4246b75e2","a08c10c7",NA
"1c8f8dcc5fd4eb9c13ee","cf18f3e7","aba50341"
"396eed6baff8daa88815","782fa005",NA
"8bdd3e163cc6aa03856e","d0144592",NA
"6ba0aa7aa3b0082e272b","3220bb20",NA
"dbababfe4cf3d5072660","e7a041ae",NA
"050cd8fe361f81cb87d5","95fefda9",NA
"5385798c2b24bd1950b9","3b635b4b",NA
"ca2c21a18776d87fd660","c22c0f2f",NA
"85081035dda8dde2acd7","f9ca02f5",NA
"ed32a8ebc782a7df9fde","97e9152a",NA
"72456ca413e818b3a302","d5a680ab","80d27123"
"20e640095dbb56fee2b4","042f3784",NA
"58186c4d3e80e297690c","61db0c9d","6740df2d"
"56a71d894438d4cf3357","dabe88cc",NA
"e53f5ba5a8796b9a5c79","2f7627b1",NA
"8ca0b41650359f04c2c3","7e8a10fd",NA
"c753c25a4183941a455f","72c33123",NA
"7cef98a4f515e5f65e8e","f1466036",NA
"184a9e45acf38fdfba4d","cca4f062",NA
"769091ef0e8ff29806f2","4d7afa22",NA
"f589a65fed749cc2f8be","1fff4a80",NA
"65284ebc01a59f6caefe","eeb67898",NA
"87acf5df75c27db006bc","f803cfa4",NA
"60a170f4fc446a4e8e2c","5fd6b07e",NA
"79dc0f2b83d0b24e9093","9149c2c0","2bdc188f"
"217dbc04b532a9e49bcd","143326b4",NA
"1dc1956b7b725c30083f","697b96e9",NA
"26aee79d342b4dff4ff7","78b25d82",NA
"b065ad640ea18f9f1a77","adec860d",NA
"549670418cceeb1add2c","b3a86cb6",NA
"7ca5baa48869a3965d1a","b2a80c5b",NA
"d93fb1a5010b9e0d88d2","1e2fec65",NA
"70c5d2050473ffe82c92","3a65eb7c",NA
"66f5808ffb5f14cef25b","a04dbf3a",NA
"246182d8d122d0d87635","8ff15261",NA
"3dbf58aa6637e1031d0c","7658eb53",NA
"ac2c4702018ba74c8adc","c0e4d9f6",NA
"a9877ca9092479b373d4","392032c8",NA
"4070fdfad1d05fcf351f","192f4456",NA
"dfc1e2df4a0369ada826","6cbb7858",NA
"20670a3f3e25389a40f0","5a236a15",NA
"a32643fecc9154dd1909","162f9cfe",NA
"e06c9604d57ac8ef56a5","9bb313a2",NA
"8f8446375d4b272b327d","cd426090",NA
"de5f6a129c34390218df","7c8ffa5e","80a6a68b"
"ed05a08e9d85f073e73c","a5b9fe2f",NA
"30e2fe4deaef68416bf7","0c54252c","145b5f71"
"8be42bda9fc9b6f639b4","91e8ce70","3fded77f"
"f7d178f727903628f22b","0e4216bd",NA
"3005ab58879fb9ddd940","8649a600","71b56aa1"
"f1451ec5ec84cc632484","5536df2b",NA
"aed4c9ac5bf3f16509e7","37583f7c","2e47c824"
"84e2d929b54ef19ef571","4a81fa9b",NA
"3fe26fec17b20504c2ac","9a80aba1",NA
"2a57cc073e6a149c48c1","d5a5e588",NA
"1dccb440c6d754a1541c","a22076ae",NA
"564506a255538bc39311","19d16b71",NA
"6c364a778f0ef5217ff5","31d2d586",NA
"2d4cf56d36bc1d2844c4","2e7e0b93",NA
"c127db7ce0be4fedbe87","a2401c9e",NA
"407412c1ef41e7418ee4","296df134",NA
"e8593b834f5a44b1887a","8f520163",NA
"7f4f5a581391fae7f12e","f53ff7cd",NA
"b6a20bd6469e23b8afad","138a0d98",NA
"348b9fee835a1dbcf1a8","84989c8f",NA
"23bd7cc378825d5e6e61","325da708",NA
"58ea4f88cfe3e4261347","040a7404",NA
"4a1412b70bbd92e22b2d","545bd2d9",NA
"f71c9413074f69479b12","f65b98b6","3be8e056"
"5d2373f2fe489f7b1630","feb8f058",NA
"db14c29213451754f304","c1f99511",NA
"1f5a0103f6e461cddb56","a504cd01",NA
"f31fa2c8f9f429329885","fc381b1b",NA
"974fbb752810db36eac3","f5fc3b6b",NA
"c5b01102638e914f1e83","a158a673",NA
"7af1fde778d63db84086","efdd4255",NA
"e9026401d8f34590570d","63d1e452",NA
"759276b437ec29f597dd","15ee2e24",NA
"11d9305c50b379d42255","ae987c25","786c982d"
"49bdfa4ee2d5a0920742","e6c14e2c",NA
"80ed77732366b7ebb681","3cecf1a3",NA
"cb76908c7f2608b85446","aacf4961",NA
"bd9f05e59f00b81dcdfe","e89f4f16",NA
"89ba9063409efb5f8338","fd6cfacc",NA
"6bb19a8c665055dd2c7c","0a375525",NA
"a7e95cf4f33071e1bc5d","1bbe80b9",NA
"aee12b22e499685d8866","c3b4c462",NA
"214d62f484c2bd2421c0","e2b66c2a",NA
"1e75049e7af8c583031c","65c23455",NA
"37406ce145ff30247a57","c53be5b4","5931a0fa"
"5aa3ee5d6c202dc4f986","d118b4a4",NA
"c9484d51ef01f9830e58","f8aeee06",NA
"c3620678ed35ed017746","5a22a58d",NA
"306f224e4e50541c92a1","2d4e14d2",NA
"2bb63e241c8732ce435b","2e644045",NA
"7baf09212678acb39013","7430e1ad",NA
"ceca30fc7b711b8dd072","7febfbce",NA
"b7e493ad39980e1ec1d3","f4315064",NA
"ec40e77eaeedacc7557d","b6609302",NA
"94a86fe8f5965f23fda3","104a5880",NA
"d5446b40d1ac66352551","733ccbad",NA
"a69b3910bc07c8f9c2f1","59ad7f37",NA
"76da8ad595b93a8a9715","2cb8be55",NA
"fc73bcd8e6ea8393064d","e0da4951","1456be5b"
"e1deb95c77724b43c675","a47f4d24",NA
"452cfd737a15a2df07c0","0b0f9986",NA
"e2df3a85163fd69adb63","b242eb19",NA
"52e0b4aec3f0181f9f78","bed7f7f2",NA
"e12cff707b4e5dabfb0e","7ca1dda3",NA
"5d6ccebb49a7f0a6a71a","ecc45563",NA
"c8b3e1a132ff0ade4361","a7943b0a",NA
"09bbd8078e06a888f082","ae388e38",NA
"de0fc6b974455c964e76","f1afc784",NA
"481fa10c7129d29594fe","8f0e2b47","7e8609e2"
"9f5035e43061a7ce1008","87b67b9f",NA
"0a7ddc2dc08aed7c6ba1","a763d470",NA
"6d8ffa2318503ca9c9b2","a5c56df5",NA
"411ae1ecac0c22e4c99b","39ff0b21",NA
"a686d529e9083dff36e3","8b273bc1",NA
"ca214dbe3a9aadac06e5","44aeaf27",NA
"4638d6ecbdfec0820234","3e0b6e44","432aa42c"
"296daba311dfe5dfc607","4ae7d4ae",NA
"de7c8a37b75ca1455aba","a55d2ecd",NA
"03439f2b4a0b66c17256","70af3a02",NA
"1431ed72b132ef48e283","a8fc7f1e",NA
"2aede703b64d544c1b43","218a61a7",NA
"4a47ce47e232fe0c464c","9ab1daa0",NA
"44d4099e447c24fac043","060b9bf6",NA
"c5ebe3dbbeba3993e7e1","ed4735be",NA
"c4334c7edb84ee90e646","5331f237",NA
"038d46c2c357e37708bf","c0afd5e2",NA
"db3a2f016bac60ecf5ef","f271b455","5d0948db"
"7c23e7047e50b4424ff2","245c15a6",NA
"c306e5fb744c089a2f80","0d981903",NA
"ff2531e48d23faf1c0ba","deb05739",NA
"ae9c28ec1a5c5c607706","5a02b5e5",NA
"66b9e7e346fab77fd1b8","14aa5fd5",NA
"9b8b9a941db5a4d77e7b","e3603f4c",NA
"1a5beeae7934fa9ae0d0","065df31e",NA
"36318a32cf2a9c5a34f7","9f64b6a4","08edd1f8"
"ca791b173fcde1bce536","158436f8",NA
"f4cabecbc941992e6f10","beba491f",NA
"be871b7a985be15e39c3","9f4afec9",NA
"5e6a3744af69843439ef","53a11b41",NA
"d686dc0d3ef40b09970c","c5252699","85666fb0"
"acffae394cb8b70e8d2d","e4a28180",NA
"962d6371c849e6ede91d","a762d88b",NA
"870fcd7223b094f34349","3ea7d398",NA
"df77f319fd601509cd7c","66f14197",NA
"6d0538eb04b48268d113","ba73ccf4",NA
"ddfea002a98e3a680323","9b8b339a",NA
"a1ae9a8af268194cb0ae","021fde93",NA
"6ec701c4003e5afbc1e1","30190e07",NA
"21fb5bc53de1cccedcda","30ea773a","ad8b5547"
"ec19b5136165a10257ce","f51bc6b8",NA
"0225a19f076891135be8","96c97557",NA
"8071c762d840e6693674","f2cdb80c",NA
"7f0269cd83dc92f57262","2cb86bc3",NA
"48f8a1fd8d4ad681cbfe","cbb22fde",NA
"b0d5efb985b804ce4855","e980f76f",NA
"bc672cfd066f0f9fd4a6","8c76242c",NA
"ef192ab3a6609a176c71","0e7be5d8",NA
"79d1d029e3bb09283fe6","2024cbd9",NA
"7b91614e63be55219e44","5618ffb6","8fe73998"
"360415fa12819ce3fa49","83d2993b",NA
"29a6c9672770b4c9aa11","b51458c4",NA
"ad243ab3ffa4d36f5d26","49df8df9",NA
"f45da2df53d93d04ccd9","90c19df1",NA
"fc234a03c883ae42d1db","c7722a8c",NA
"ace7697855736752e64b","4bd87a3e",NA
"579fefb5b99a7a94b385","b111707d",NA
"a8202644fde2c6786c44","7e986831",NA
"b8022575224374c608f7","d5d14b3c",NA
"9a70618ca8c8292c1726","1232482a",NA
"1cbd36e8e197724c90e0","8c35955a",NA
"fa698e299e0b75b000e9","fb0c03c0","b698b712"
"358e161c88d19472fdcf","d3d2a37c",NA
"58077d4ed9c958be995c","fc4f3715",NA
"1a599150349eea51e6de","dc26b712",NA
"f1afde8ac431f42d89f4","d23a8149",NA
"0e03434106ce764c718e","a070b73a",NA
"1f2af3440844e3556176","cb9016f4",NA
"311c6900d59a38f52526","a833598f",NA
"f4794349018fbf1511ed","c588f5cf","53d98d8f"
"6a677375c5153f578f06","53710c33",NA
"c907669d00b0d565ced5","0be447c7",NA
"366b669ceafcdbbb6a58","bccd0424",NA
"3689fbd108d542751706","077ef4dc",NA
"14ae8272e7dc365e497d","b918a039","58c55563"
"c4c479585a57c31a719f","6ff06ca8",NA
"7e85fb51d769808b3b65","8803231e",NA
"38cbaaef0a0829873901","1837711e",NA
"c79bb559256178faeb35","e87e4fed",NA
"f593da22a9137fdc094f","e8a51c61","f7021815"
"bb927182e74739b7c58d","6e331d65",NA
"f3d338b090c54d8e5306","e85d56b6",NA
"ec31622581ac0fecac06","df4b51d5",NA
"3fa130fd7ad52655f517","e02461da",NA
"41ed5c8a3767f9137545","000f4287",NA
"06ae2d925c4578c73876","be407192",NA
"b7ac374841caf10448dd","639dcc06",NA
"f00fb204efc22a690f24","acae7358",NA
"bd8b4633f119b9e27f13","68b38723",NA
"2a38efe742f863ef1c84","6169383e",NA
"03592366ed0a7a91ec73","1642722b",NA
"72ca868a26dd22f7c80b","0587abd6",NA
"8692e04c655c4796680a","f62ef351",NA
"b5c1acaf99080564961a","aa8a831b",NA
"dae02f363130f9d735ef","981a037d",NA
"77374507688fbe356e63","6fd44e0a",NA
"41c24d143af743137a4b","e67105c6","d9b7307c"
"b47fa3bedef030c97986","b05bd30c","74a0392d"
"d84f933ec8e2174eeb8b","3a6ec739",NA
"b2652d6c676d525c61cc","cc18de2c",NA
"7718754ce7a13d8380c2","66003aca",NA
"96298eed1a7aab33c7b8","0bed7831",NA
"718201737e95b76c3d53","af596af4",NA
"61a2ee9dcb60f5ecc1de","d68e0c27",NA
"6e0f9253d856963ea43a","a03f0731",NA
"6a41a76a757a122589bd","d5842ea9",NA
"7bb8b626988494e6c16f","20d19213",NA
"4c1709565f13049da5e4","ceee366e",NA
"19fd1e5f4d86c268535a","a740cb5d",NA
"816e4a447c0919697ac9","1b9e6283",NA
"02995259b1ff5ba38d63","96a2eacf",NA
"39c04c729340d08d9380","d82785bb",NA
"08876015947e3c8c43af","92f64d20","a96729a8"
"abce0699a5c0e1a7db17","75ce1989",NA
"bb8baafb76a574d16e29","197e6b2f",NA
"3e368fae264ade1a4cb0","0b4dca9d",NA
"66556133b4bfcba52e9d","6d8f9c00",NA
"cd19fb421418afa5988d","192f26fb","244c5fad"
"3cd1efa771c3768039e4","e60ab6bf",NA
"92bfdc9231c7e74ef710","0b9c827f",NA
"e68dac8c19d1a291eda9","1582da85",NA
"8d3208fd9ddf509302a8","7fe73ca7",NA
"873f79972029c809fb3d","81d02ea7",NA
"a82bd68ae1e460c13ed1","28887055",NA
"72457100a2922fa24200","ac687311",NA
"2b3ce6e01a50f8927a65","9c14d1f1",NA
"2ff75c88c7d50c9903ee","2d172fd8",NA
"9a30fccd9996c5482600","5f03a591",NA
"cdf56575c4f1cf71ddf8","b9d0d043",NA
"8c3626224f7e3de331dd","5cdd9e21",NA
"8f880985d716b750193b","386862ed",NA
"687faf4d76adc210ca6c","4837c9b6",NA
"87975c94e74e7adf2aca","899795dd",NA
"14b933262d5c10125237","3f61dfd9",NA
"0f91b312f0b6744e5163","2ce62f29",NA
"06ed153dbeb4ba48ac76","a272bd1e","4f48c4b4"
"6dbc804e8c68fb687084","f159c590",NA
"d6c54541d65f86c60831","9ff37a56",NA
"eaa7805831771cbde140","905239a6","babc8caa"
"32e0bc8824bbd9a6384c","4e6bb112","046769cc"
"052a279ed09d3c573d7f","ce034b7a",NA
"848f07b2f54664a89129","1321983e",NA
"83e395cc32897a75aa96","8e070302",NA
"2b87f235842fbc387c88","491770ac",NA
"417a0170ee972b3ed132","663b1f7f",NA
"638d2fe1b74b350e3ddf","39e46621",NA
"62e177f76cdcd8120a4f","34f388d7",NA
"a15fa737391354949aa4","e0baa178","1ee841ce"
"0e56fcead4dc186a7915","146a5ffd",NA
"d45ef2786895815f02b0","03265b61",NA
"41ca4f9f5495cab9cbc4","35aec242",NA
"bb41877f77ac12561f8d","31ba7e1e",NA
"38ccc24dfb14480a16d1","2613710a",NA
"75f559c8bf293d09462f","40b789b1",NA
"4d3291e119e188d782e3","2028443e",NA
"b8f5923e6bbea480e755","a587b0c2",NA
"e5e1f101e17fa9b5bc7f","95326b3e",NA
"5bb6b0f5a20af40d63da","3e52868b",NA
"82e521bfc8c03356a7d1","4b3cfce6",NA
"06ec33ab560d47a0a802","5b0ae798",NA
"4211290ab1ccafa71800","02a61a08","bc8c6d69"
"cd3f2c45dbccdaa7016a","a6f90e0d",NA
"49e4aae143e80b0c0fc6","86c57ffb",NA
"a5ceb088c1f24b839140","7d51038a",NA
"d8aa887a86de212226fb","3657c7ed",NA
"6d11ad62330959a6212a","aebedeaf",NA
"9976948d9e7380dd8389","cd5892c1","9c3f796e"
"6870a9c0061a28bd2321","ca2301b9",NA
"44b374675fd0e32f75fe","507092dc",NA
"f7e93007ce4251fe0fd0","769c58e6",NA
"a4e7026c91e15e7de6b7","add07735",NA
"e7267b16317913e8c1b5","194ef017",NA
"7fcb22459e45388ee739","5fbf0155",NA
"e7abf3881312ad454724","c96b9fe4","c6f85353"
"ea19abd55d7daa3c2b0d","b968ee7d",NA
"c5f52350105533093da2","7a9eccb8","78782bb1"
"9e756dc151452bdef315","a6262747",NA
"19713c921adf9a97ee64","c68aa907",NA
"8f9fed70b60a9964cd17","4f151cab",NA
"a54e1c8b6485e959ecf0","92b92f06",NA
"87a26f45ddb70d20dd1c","72626ad3",NA
"fef97ce90dfe24b2d461","bff77400",NA
"dee1973c22af9510b7ae","2cf0eeea",NA
"3b5ac547e53c505794a9","be5507e0",NA
"cd5322e382a37a920432","70ddf0e6",NA
"4f99bdff69020d5b1103","31fc6491",NA
"a388e7768af6babc0f29","fb68bd55",NA
"43641fb3ed2a4139c368","daf4b6c6",NA
"455006c5ecdeaad4c466","b4716954",NA
"c64d977a5c0acdce4af6","d9c03bf3",NA
"e929205a83de990d2590","45fa9dba",NA
"a2c35e574cec17aed18e","aadcf8d8",NA
"9fab6e1c2ae211edc5ab","a3560a08",NA
"a2d5ff458d98b2f80d86","a35a3315",NA
"45f932065fa68dbd38bd","9af790c5",NA
"56bbefbd733833bed96c","3cc8212c",NA
"34581e26bf06641710d7","a3d81a15",NA
"f546c6a454065d554f7a","be0703c8",NA
"1898f08cd40dcfd8b9e2","ddf5f08f",NA
"85f8f229294ad41865bd","68a0bab1",NA
"0ec9fb1956b99a4b7cf7","603b17f5",NA
"d844f649252264be452c","f5aa19b3","da42f0e8"
"6b3466d1d5abe4b03898","2b138d2f",NA
"788bb55b2e8186432c12","53fee0dd",NA
"cbb4a189ee338ddfa3ef","75aba2b0",NA
"e5485a954dfe89db079a","4e024257","e6dbade6"
"56af61f347b5ad6b8d65","fa61b8d0",NA
"d69eb51616c98f9ac335","62ddaad9",NA
"684bb59a96ecf581d51d","b670010d",NA
"4cfeb63e8f2282a0d28e","d37d8fbe",NA
"c7f241ff6bb1333858fc","d65a5337",NA
"782f5e1d4d85826690c8","2549d28e",NA
"bc0136c5c2f47c059d4a","3e0fafd9",NA
"b3a289cb7538c27380bf","60aba792","2d1a0699"
"dbd1eaad98548f328744","af36df1b",NA
"623c5b3b6352e957002e","af039c2b",NA
"0354d015a0045a679da5","7a514e3c","bd8f55b6"
"3de3b0b6a85083850f94","9b84b3c7",NA
"64b7c0f7fcd11d2d5ab8","7c8fda7a",NA
"a3f363d333d867a0c9dd","6d5ad7d9",NA
"560368090b90ba00d517","420e72b1",NA
"c6d2afb76d7c2a2c5983","ba1c6b5d",NA
"f527632705a159a150d9","a29c4892",NA
"1f8a369e96b1d048e9e6","3980e44a",NA
"c7ae95588ff8d88574f2","5c2c907b","3f23f4f1"
"7a65a97a64dc93c71b06","d5f4596e",NA
"bd9509bc6b60e741c2ea","6165973a",NA
"9d5d05eeb48ba652892e","8a93ef4c",NA
"02e54e655ef9cf78e6af","aaa29d1c",NA
"dad87c5779c6c63e6092","2e815944",NA
"3a7a3ea03712c719b170","44bb750d",NA
"46d177344f6e7125fef2","c45d2b15",NA
"dc8b1a2a540b3ae24f24","5d3552a5",NA
"d1a87e0d1395d93ab61b","63c9f185",NA
"39ce5abeb0a805f148c2","775777db",NA
"6d101ae29e1e4f6d3cb0","722a123f",NA
"2c36fff307cabfd66d79","e4b4efb6",NA
"6f46aaf6cfb3babbfb24","8502c5fc",NA
"b081480e57d484cec150","be419291",NA
"45daf25e3e5ffb6e8341","d084ea58",NA
"f2a55a21422f78237afb","5b33f437",NA
"f2d15deeb70cf916c6b9","1d76b2fd",NA
"5f6fc35593f888c5ed8c","d0a6ba5d",NA
"972d1e9cc9c280ef4caf","c80fd003","118508ff"
"ef18233379254bddc681","af707207",NA
"8dc9aa536237d87ead5d","826db3aa",NA
"971d52cc914fcd082aaf","f2b25aa3",NA
"6f9d6442c1cc53b76ed3","2a6b82ec",NA
"fcb819c2bdbb6c2cf873","7616b670",NA
"fffcfd4be14c25ba198f","334aaf8c",NA
"9d44da3b1fc90a2f5a64","25662e78",NA
"b7a09e0dc7664ad97ecd","35f03ba8",NA
"ec47338e3189de047dc4","b15a3686",NA
"cf0dce23c0a0d9e9ac60","0c80afad",NA
"c5dce36c25488a8188eb","4f3232b2",NA
"1e3179d4f6a08b4ed698","f9e9082c",NA
"bce267ecbc7d9d5a616a","881e9aa6",NA
"6c9262df1f2fe623cc4d","ef64a572",NA
"a39d927c4c720f492f3e","582a7386",NA
"37401eac89ae084154e7","f98d5a7c",NA
"4aa46f0f5ce9ae3411f4","373959a3",NA
"d2a1a332b298b966eae1","70d64edd",NA
"1a56762725625e59e0c5","a3c19bd6",NA
"8b3d5dac6fa69547592f","c1038df4",NA
"083c6af31777945f4891","cae11184",NA
"a26275f6e726115cde82","dd3c40d1",NA
"ee6547d3d9e215a9fdbd","5d9ef2aa","5192edd5"
"bcabe42c84712a15cc88","c2110d47",NA
"b8f968ef55f47443e6d8","be6d1e3b",NA
"dd3c724d5196d5e8f9c0","2992d56b",NA
"f7ee4ae4fdb9471fdff9","613aee8c",NA
"2333fa55ad72a65e221c","06083f04",NA
"fac7b7760e24f4fefec4","1356745a",NA
"febfcfe6051549a7464a","24533ec6","f33b0a7e"
"774b560a2f860f968123","99c78088",NA
"ed16a7056a5af79c53ec","11341485",NA
"80b089fa3b25d7e8180d","1c4cdec4",NA
"51382a42fc5b776078ea","44cb1a6b",NA
"69a4063f5321f8d0c9f2","3799630f",NA
"618d0dade700d828dbbb","26079ee0",NA
"d74b89eac1b3baf68e6a","22eb3f1e",NA
"2a72b54dfac416397cfb","95abb6ea",NA
"749598ffeb0e63768958","b4a171bc",NA
"79f9cb85c0a94edd541d","150ccfd0",NA
"e5263f1e2562dece522a","632edf3b",NA
"1a38514d2784c3121f2e","4e4d17d3",NA
"f9360f0d52fb2870dc77","ed112c61",NA
"59c0312c7165042b28c8","d3226845",NA
"ced6e5c678ee0c39bb2a","f88e73f0",NA
"7ab0276d2bc5896b6b45","4ee0d99a",NA
"980fc7d4547e22ee3afb","b71f08b3",NA
"b39f8ad823898e0f4cde","1319f250",NA
"98dd7f4f725f3151047d","b752d109",NA
"e2694783c351bb39c164","87505b61",NA
"9ea24f91786b9939d4e3","71bea2d5",NA
"03c04ccda795b674900c","3443fdb6",NA
"b8cbac8d9191d2b4a7f2","737726b2",NA
"683854ebbfb05c4c7b84","c1114591",NA
"d433dc795716485a5bac","8e307291",NA
"b3c4b4c7af056bd78318","5544b3be",NA
"57eb800da5ebf1eeb767","64334825",NA
"a5b3cf5d8cb0055a60e1","d9266bc6",NA
"078f34bd141c31bbc538","fe679170","12a596ea"
"c10df3ceacd0120440f4","afcecb82",NA
"aa2f997e23913dce1909","b7e52444",NA
"9fd1d088427aaf57ffc7","892754fa",NA
"afcec83e5fb865181ce4","e5a3893f",NA
"40e0415b01c3344cb7fb","0671a464",NA
"bf91b3b129a1eb85f59a","fb2d7f2d",NA
"3d833140dce7a3d6bd95","b82145dd",NA
"6406b2e2399525297a6d","81a053a4",NA
"ee805cd1b405c5af3ff2","1e1b2cee",NA
"3f3a64fede2d0786f5a5","431ae725",NA
"a13abff55b90470e87eb","88823d1d",NA
"974aec44cbaafd779f0a","2acbeb8b","ec739646"
"7f40c98e82292c52dd0a","a948de3b",NA
"8902bd5ff622b6e5c2b1","ad3e4891",NA
"bcab4edc451ecdb92b41","3b3ed51f",NA
"418a5725a66e4ee8bd09","0d7e6228",NA
"dd9e13cb26c35c0c887e","6bed1bf9",NA
"18b1cd16773f74feec27","d7ecf7a7",NA
"292e636cf30e708b63d4","7f1d2962",NA
"96bd591477b92a6f42b6","5e064a76",NA
"accf8839d857f356b464","dc7bd6b1",NA
"e9cf19e70ca5b2ce785a","ca284ec0",NA
"dd1b96c87c1267711f2c","f50b8775",NA
"17a9b1aa57bc5859875e","42ea6b56","cb0d203e"
"bf86ead89f568d00a338","1f5e00cb",NA
"65fc2c8752933d926e6f","6a3929d4",NA
"6e3af3d63b205babb630","546b765d",NA
"f2d941ca45c8fef24e7e","d5b5ebfe",NA
"f34b198c086f1bacf4ad","68eca17d",NA
"26d7d34bc43b467115ec","9d02e964",NA
"1a7d5a48cdbe3ece5844","5894c394",NA
"141cdd1771b91c4c2034","4c9046f3",NA
"23637087bac37d387b63","20302e68",NA
"319fd87304360c984f2b","79ab7b73",NA
"a1f671cf79d907e1a50f","5833db4e",NA
"b7eab21cb9d4e53b20e6","c25c76b1",NA
"3a33cad3f7090a112998","60e5b40f",NA
"67c91757e7581ca5f99e","5a70fa64",NA
"eda7c8af8ca3aa6f89a4","9348621d",NA
"6fa7b7b13ead95c50005","193bf107",NA
"6de676d1a53168d720aa","efbcb573",NA
"77b35f4e91deea1f39b9","698b107d",NA
"c67d7c12d77f48952b4d","9284b749",NA
"7e40a4c05e2008a287f7","7d3daf98",NA
"198389dee01a586323b7","e9b06019",NA
"a2096de96d2a762c61a9","6f2a2ad2",NA
"e5b739c29dad88a2b00a","3c026b91",NA
"fc7c425f80e518d1129c","d6ab16bf",NA
"89f6391c5cdde38634f2","d2e1f9a7",NA
"fd56cc2fcccd530fb83a","89f54de5",NA
"20739cac2228a416de4b","423a56a3",NA
"b14b6857af1896dfcb2e","d7faf82c",NA
"b52707b21a402c869544","4157be0e",NA
"34d2f6b90883d1c39a46","445db7ab",NA
"a485c982127ca80eaa8e","0f4bd222",NA
"78332428bfa7be96a809","cc5f4fc7",NA
"47f2c89e312efc684790","dfb4020b",NA
"875e84f4186b32f906c6","36b64f78",NA
"42450804ef8d6f44e8d1","7f578520",NA
"8e83925e27531b6e8ebc","6c05f0fd",NA
"dac9fbc73dc75b520c76","aad6106a","f881ad27"
"e64485da331d8e0e8039","bcf3c0cc",NA
"1481cae393ce68fc4745","24a37cc3",NA
"a4c9cffc2334917f1c02","8aa9f47d",NA
"a3858dac70727ff8a604","88e88784",NA
"c8a50528b103a25e9d03","e8063d81",NA
"bfb3b328af3952bbfd5a","af0687a3",NA
"b073d08a8680025dffe1","5d627e93",NA
"b22f1a2bd9ad08774f4f","a9e68cce",NA
"7869b6b74c1263d0a042","c8f68da0",NA
"08796cf2d379688924c0","24c44e0c",NA
"63c84232521e998bfe8c","a3cdb7cd",NA
"869243370568e62f9f35","25b42540",NA
"440874b69cb303c9d8d8","1f003b22",NA
"1bb0c38f32ec637ac301","2303a5f6",NA
"42211e3e0643b2ee98bb","1ccb47ad","ed489bc9"
"e76694dfbddd6f2e9db6","308e2aef",NA
"af8ee32a3e444153dd60","2620bfdc",NA
